agreement	disagreement	number	subject_index	verb_index	completed
De slachtoffers die de jongens bemoedigen , ontmoedigen	De slachtoffers die de jongens bemoedigen , ontmoedigt	plural	1	7	De slachtoffers die de jongens bemoedigen , ontmoedigen de persoon .
De slachtoffers die de jongens bemoedigen , verwarren	De slachtoffers die de jongens bemoedigen , verwart	plural	1	7	De slachtoffers die de jongens bemoedigen , verwarren de persoon .
De slachtoffers die de jongens observeren , begrijpen	De slachtoffers die de jongens observeren , begrijpt	plural	1	7	De slachtoffers die de jongens observeren , begrijpen de persoon .
De slachtoffers die de jongens observeren , groeten	De slachtoffers die de jongens observeren , groet	plural	1	7	De slachtoffers die de jongens observeren , groeten de persoon .
De slachtoffers die de jongens observeren , bemoedigen	De slachtoffers die de jongens observeren , bemoedigt	plural	1	7	De slachtoffers die de jongens observeren , bemoedigen de persoon .
De slachtoffers die de jongens observeren , ontmoedigen	De slachtoffers die de jongens observeren , ontmoedigt	plural	1	7	De slachtoffers die de jongens observeren , ontmoedigen de persoon .
De slachtoffers die de jongens observeren , verwarren	De slachtoffers die de jongens observeren , verwart	plural	1	7	De slachtoffers die de jongens observeren , verwarren de persoon .
De slachtoffers die de jongens ontmoedigen , begrijpen	De slachtoffers die de jongens ontmoedigen , begrijpt	plural	1	7	De slachtoffers die de jongens ontmoedigen , begrijpen de persoon .
De slachtoffers die de jongens ontmoedigen , groeten	De slachtoffers die de jongens ontmoedigen , groet	plural	1	7	De slachtoffers die de jongens ontmoedigen , groeten de persoon .
De slachtoffers die de jongens ontmoedigen , bemoedigen	De slachtoffers die de jongens ontmoedigen , bemoedigt	plural	1	7	De slachtoffers die de jongens ontmoedigen , bemoedigen de persoon .
De slachtoffers die de jongens ontmoedigen , observeren	De slachtoffers die de jongens ontmoedigen , observeert	plural	1	7	De slachtoffers die de jongens ontmoedigen , observeren de persoon .
De slachtoffers die de jongens ontmoedigen , verwarren	De slachtoffers die de jongens ontmoedigen , verwart	plural	1	7	De slachtoffers die de jongens ontmoedigen , verwarren de persoon .
De slachtoffers die de jongens verwarren , begrijpen	De slachtoffers die de jongens verwarren , begrijpt	plural	1	7	De slachtoffers die de jongens verwarren , begrijpen de persoon .
De slachtoffers die de jongens verwarren , groeten	De slachtoffers die de jongens verwarren , groet	plural	1	7	De slachtoffers die de jongens verwarren , groeten de persoon .
De slachtoffers die de jongens verwarren , bemoedigen	De slachtoffers die de jongens verwarren , bemoedigt	plural	1	7	De slachtoffers die de jongens verwarren , bemoedigen de persoon .
De slachtoffers die de jongens verwarren , observeren	De slachtoffers die de jongens verwarren , observeert	plural	1	7	De slachtoffers die de jongens verwarren , observeren de persoon .
De slachtoffers die de jongens verwarren , ontmoedigen	De slachtoffers die de jongens verwarren , ontmoedigt	plural	1	7	De slachtoffers die de jongens verwarren , ontmoedigen de persoon .
De slachtoffers die de meisjes begrijpen , groeten	De slachtoffers die de meisjes begrijpen , groet	plural	1	7	De slachtoffers die de meisjes begrijpen , groeten de persoon .
De slachtoffers die de meisjes begrijpen , bemoedigen	De slachtoffers die de meisjes begrijpen , bemoedigt	plural	1	7	De slachtoffers die de meisjes begrijpen , bemoedigen de persoon .
De slachtoffers die de meisjes begrijpen , observeren	De slachtoffers die de meisjes begrijpen , observeert	plural	1	7	De slachtoffers die de meisjes begrijpen , observeren de persoon .
De slachtoffers die de meisjes begrijpen , ontmoedigen	De slachtoffers die de meisjes begrijpen , ontmoedigt	plural	1	7	De slachtoffers die de meisjes begrijpen , ontmoedigen de persoon .
De slachtoffers die de meisjes begrijpen , verwarren	De slachtoffers die de meisjes begrijpen , verwart	plural	1	7	De slachtoffers die de meisjes begrijpen , verwarren de persoon .
De slachtoffers die de meisjes groeten , begrijpen	De slachtoffers die de meisjes groeten , begrijpt	plural	1	7	De slachtoffers die de meisjes groeten , begrijpen de persoon .
De slachtoffers die de meisjes groeten , bemoedigen	De slachtoffers die de meisjes groeten , bemoedigt	plural	1	7	De slachtoffers die de meisjes groeten , bemoedigen de persoon .
De slachtoffers die de meisjes groeten , observeren	De slachtoffers die de meisjes groeten , observeert	plural	1	7	De slachtoffers die de meisjes groeten , observeren de persoon .
De slachtoffers die de meisjes groeten , ontmoedigen	De slachtoffers die de meisjes groeten , ontmoedigt	plural	1	7	De slachtoffers die de meisjes groeten , ontmoedigen de persoon .
De slachtoffers die de meisjes groeten , verwarren	De slachtoffers die de meisjes groeten , verwart	plural	1	7	De slachtoffers die de meisjes groeten , verwarren de persoon .
De slachtoffers die de meisjes bemoedigen , begrijpen	De slachtoffers die de meisjes bemoedigen , begrijpt	plural	1	7	De slachtoffers die de meisjes bemoedigen , begrijpen de persoon .
De slachtoffers die de meisjes bemoedigen , groeten	De slachtoffers die de meisjes bemoedigen , groet	plural	1	7	De slachtoffers die de meisjes bemoedigen , groeten de persoon .
De slachtoffers die de meisjes bemoedigen , observeren	De slachtoffers die de meisjes bemoedigen , observeert	plural	1	7	De slachtoffers die de meisjes bemoedigen , observeren de persoon .
De slachtoffers die de meisjes bemoedigen , ontmoedigen	De slachtoffers die de meisjes bemoedigen , ontmoedigt	plural	1	7	De slachtoffers die de meisjes bemoedigen , ontmoedigen de persoon .
De slachtoffers die de meisjes bemoedigen , verwarren	De slachtoffers die de meisjes bemoedigen , verwart	plural	1	7	De slachtoffers die de meisjes bemoedigen , verwarren de persoon .
De slachtoffers die de meisjes observeren , begrijpen	De slachtoffers die de meisjes observeren , begrijpt	plural	1	7	De slachtoffers die de meisjes observeren , begrijpen de persoon .
De slachtoffers die de meisjes observeren , groeten	De slachtoffers die de meisjes observeren , groet	plural	1	7	De slachtoffers die de meisjes observeren , groeten de persoon .
De slachtoffers die de meisjes observeren , bemoedigen	De slachtoffers die de meisjes observeren , bemoedigt	plural	1	7	De slachtoffers die de meisjes observeren , bemoedigen de persoon .
De slachtoffers die de meisjes observeren , ontmoedigen	De slachtoffers die de meisjes observeren , ontmoedigt	plural	1	7	De slachtoffers die de meisjes observeren , ontmoedigen de persoon .
De slachtoffers die de meisjes observeren , verwarren	De slachtoffers die de meisjes observeren , verwart	plural	1	7	De slachtoffers die de meisjes observeren , verwarren de persoon .
De slachtoffers die de meisjes ontmoedigen , begrijpen	De slachtoffers die de meisjes ontmoedigen , begrijpt	plural	1	7	De slachtoffers die de meisjes ontmoedigen , begrijpen de persoon .
De slachtoffers die de meisjes ontmoedigen , groeten	De slachtoffers die de meisjes ontmoedigen , groet	plural	1	7	De slachtoffers die de meisjes ontmoedigen , groeten de persoon .
De slachtoffers die de meisjes ontmoedigen , bemoedigen	De slachtoffers die de meisjes ontmoedigen , bemoedigt	plural	1	7	De slachtoffers die de meisjes ontmoedigen , bemoedigen de persoon .
De slachtoffers die de meisjes ontmoedigen , observeren	De slachtoffers die de meisjes ontmoedigen , observeert	plural	1	7	De slachtoffers die de meisjes ontmoedigen , observeren de persoon .
De slachtoffers die de meisjes ontmoedigen , verwarren	De slachtoffers die de meisjes ontmoedigen , verwart	plural	1	7	De slachtoffers die de meisjes ontmoedigen , verwarren de persoon .
De slachtoffers die de meisjes verwarren , begrijpen	De slachtoffers die de meisjes verwarren , begrijpt	plural	1	7	De slachtoffers die de meisjes verwarren , begrijpen de persoon .
De slachtoffers die de meisjes verwarren , groeten	De slachtoffers die de meisjes verwarren , groet	plural	1	7	De slachtoffers die de meisjes verwarren , groeten de persoon .
De slachtoffers die de meisjes verwarren , bemoedigen	De slachtoffers die de meisjes verwarren , bemoedigt	plural	1	7	De slachtoffers die de meisjes verwarren , bemoedigen de persoon .
De slachtoffers die de meisjes verwarren , observeren	De slachtoffers die de meisjes verwarren , observeert	plural	1	7	De slachtoffers die de meisjes verwarren , observeren de persoon .
De slachtoffers die de meisjes verwarren , ontmoedigen	De slachtoffers die de meisjes verwarren , ontmoedigt	plural	1	7	De slachtoffers die de meisjes verwarren , ontmoedigen de persoon .
De slachtoffers die de doktoren begrijpen , groeten	De slachtoffers die de doktoren begrijpen , groet	plural	1	7	De slachtoffers die de doktoren begrijpen , groeten de persoon .
De slachtoffers die de doktoren begrijpen , bemoedigen	De slachtoffers die de doktoren begrijpen , bemoedigt	plural	1	7	De slachtoffers die de doktoren begrijpen , bemoedigen de persoon .
De slachtoffers die de doktoren begrijpen , observeren	De slachtoffers die de doktoren begrijpen , observeert	plural	1	7	De slachtoffers die de doktoren begrijpen , observeren de persoon .
De slachtoffers die de doktoren begrijpen , ontmoedigen	De slachtoffers die de doktoren begrijpen , ontmoedigt	plural	1	7	De slachtoffers die de doktoren begrijpen , ontmoedigen de persoon .
De slachtoffers die de doktoren begrijpen , verwarren	De slachtoffers die de doktoren begrijpen , verwart	plural	1	7	De slachtoffers die de doktoren begrijpen , verwarren de persoon .
De slachtoffers die de doktoren groeten , begrijpen	De slachtoffers die de doktoren groeten , begrijpt	plural	1	7	De slachtoffers die de doktoren groeten , begrijpen de persoon .
De slachtoffers die de doktoren groeten , bemoedigen	De slachtoffers die de doktoren groeten , bemoedigt	plural	1	7	De slachtoffers die de doktoren groeten , bemoedigen de persoon .
De slachtoffers die de doktoren groeten , observeren	De slachtoffers die de doktoren groeten , observeert	plural	1	7	De slachtoffers die de doktoren groeten , observeren de persoon .
De slachtoffers die de doktoren groeten , ontmoedigen	De slachtoffers die de doktoren groeten , ontmoedigt	plural	1	7	De slachtoffers die de doktoren groeten , ontmoedigen de persoon .
De slachtoffers die de doktoren groeten , verwarren	De slachtoffers die de doktoren groeten , verwart	plural	1	7	De slachtoffers die de doktoren groeten , verwarren de persoon .
De slachtoffers die de doktoren bemoedigen , begrijpen	De slachtoffers die de doktoren bemoedigen , begrijpt	plural	1	7	De slachtoffers die de doktoren bemoedigen , begrijpen de persoon .
De slachtoffers die de doktoren bemoedigen , groeten	De slachtoffers die de doktoren bemoedigen , groet	plural	1	7	De slachtoffers die de doktoren bemoedigen , groeten de persoon .
De slachtoffers die de doktoren bemoedigen , observeren	De slachtoffers die de doktoren bemoedigen , observeert	plural	1	7	De slachtoffers die de doktoren bemoedigen , observeren de persoon .
De slachtoffers die de doktoren bemoedigen , ontmoedigen	De slachtoffers die de doktoren bemoedigen , ontmoedigt	plural	1	7	De slachtoffers die de doktoren bemoedigen , ontmoedigen de persoon .
De slachtoffers die de doktoren bemoedigen , verwarren	De slachtoffers die de doktoren bemoedigen , verwart	plural	1	7	De slachtoffers die de doktoren bemoedigen , verwarren de persoon .
De slachtoffers die de doktoren observeren , begrijpen	De slachtoffers die de doktoren observeren , begrijpt	plural	1	7	De slachtoffers die de doktoren observeren , begrijpen de persoon .
De slachtoffers die de doktoren observeren , groeten	De slachtoffers die de doktoren observeren , groet	plural	1	7	De slachtoffers die de doktoren observeren , groeten de persoon .
De slachtoffers die de doktoren observeren , bemoedigen	De slachtoffers die de doktoren observeren , bemoedigt	plural	1	7	De slachtoffers die de doktoren observeren , bemoedigen de persoon .
De slachtoffers die de doktoren observeren , ontmoedigen	De slachtoffers die de doktoren observeren , ontmoedigt	plural	1	7	De slachtoffers die de doktoren observeren , ontmoedigen de persoon .
De slachtoffers die de doktoren observeren , verwarren	De slachtoffers die de doktoren observeren , verwart	plural	1	7	De slachtoffers die de doktoren observeren , verwarren de persoon .
De slachtoffers die de doktoren ontmoedigen , begrijpen	De slachtoffers die de doktoren ontmoedigen , begrijpt	plural	1	7	De slachtoffers die de doktoren ontmoedigen , begrijpen de persoon .
De slachtoffers die de doktoren ontmoedigen , groeten	De slachtoffers die de doktoren ontmoedigen , groet	plural	1	7	De slachtoffers die de doktoren ontmoedigen , groeten de persoon .
De slachtoffers die de doktoren ontmoedigen , bemoedigen	De slachtoffers die de doktoren ontmoedigen , bemoedigt	plural	1	7	De slachtoffers die de doktoren ontmoedigen , bemoedigen de persoon .
De slachtoffers die de doktoren ontmoedigen , observeren	De slachtoffers die de doktoren ontmoedigen , observeert	plural	1	7	De slachtoffers die de doktoren ontmoedigen , observeren de persoon .
De slachtoffers die de doktoren ontmoedigen , verwarren	De slachtoffers die de doktoren ontmoedigen , verwart	plural	1	7	De slachtoffers die de doktoren ontmoedigen , verwarren de persoon .
De slachtoffers die de doktoren verwarren , begrijpen	De slachtoffers die de doktoren verwarren , begrijpt	plural	1	7	De slachtoffers die de doktoren verwarren , begrijpen de persoon .
De slachtoffers die de doktoren verwarren , groeten	De slachtoffers die de doktoren verwarren , groet	plural	1	7	De slachtoffers die de doktoren verwarren , groeten de persoon .
De slachtoffers die de doktoren verwarren , bemoedigen	De slachtoffers die de doktoren verwarren , bemoedigt	plural	1	7	De slachtoffers die de doktoren verwarren , bemoedigen de persoon .
De slachtoffers die de doktoren verwarren , observeren	De slachtoffers die de doktoren verwarren , observeert	plural	1	7	De slachtoffers die de doktoren verwarren , observeren de persoon .
De slachtoffers die de doktoren verwarren , ontmoedigen	De slachtoffers die de doktoren verwarren , ontmoedigt	plural	1	7	De slachtoffers die de doktoren verwarren , ontmoedigen de persoon .
De slachtoffers die de mannen begrijpen , groeten	De slachtoffers die de mannen begrijpen , groet	plural	1	7	De slachtoffers die de mannen begrijpen , groeten de persoon .
De slachtoffers die de mannen begrijpen , bemoedigen	De slachtoffers die de mannen begrijpen , bemoedigt	plural	1	7	De slachtoffers die de mannen begrijpen , bemoedigen de persoon .
De slachtoffers die de mannen begrijpen , observeren	De slachtoffers die de mannen begrijpen , observeert	plural	1	7	De slachtoffers die de mannen begrijpen , observeren de persoon .
De slachtoffers die de mannen begrijpen , ontmoedigen	De slachtoffers die de mannen begrijpen , ontmoedigt	plural	1	7	De slachtoffers die de mannen begrijpen , ontmoedigen de persoon .
De slachtoffers die de mannen begrijpen , verwarren	De slachtoffers die de mannen begrijpen , verwart	plural	1	7	De slachtoffers die de mannen begrijpen , verwarren de persoon .
De slachtoffers die de mannen groeten , begrijpen	De slachtoffers die de mannen groeten , begrijpt	plural	1	7	De slachtoffers die de mannen groeten , begrijpen de persoon .
De slachtoffers die de mannen groeten , bemoedigen	De slachtoffers die de mannen groeten , bemoedigt	plural	1	7	De slachtoffers die de mannen groeten , bemoedigen de persoon .
De slachtoffers die de mannen groeten , observeren	De slachtoffers die de mannen groeten , observeert	plural	1	7	De slachtoffers die de mannen groeten , observeren de persoon .
De slachtoffers die de mannen groeten , ontmoedigen	De slachtoffers die de mannen groeten , ontmoedigt	plural	1	7	De slachtoffers die de mannen groeten , ontmoedigen de persoon .
De slachtoffers die de mannen groeten , verwarren	De slachtoffers die de mannen groeten , verwart	plural	1	7	De slachtoffers die de mannen groeten , verwarren de persoon .
De slachtoffers die de mannen bemoedigen , begrijpen	De slachtoffers die de mannen bemoedigen , begrijpt	plural	1	7	De slachtoffers die de mannen bemoedigen , begrijpen de persoon .
De slachtoffers die de mannen bemoedigen , groeten	De slachtoffers die de mannen bemoedigen , groet	plural	1	7	De slachtoffers die de mannen bemoedigen , groeten de persoon .
De slachtoffers die de mannen bemoedigen , observeren	De slachtoffers die de mannen bemoedigen , observeert	plural	1	7	De slachtoffers die de mannen bemoedigen , observeren de persoon .
De slachtoffers die de mannen bemoedigen , ontmoedigen	De slachtoffers die de mannen bemoedigen , ontmoedigt	plural	1	7	De slachtoffers die de mannen bemoedigen , ontmoedigen de persoon .
De slachtoffers die de mannen bemoedigen , verwarren	De slachtoffers die de mannen bemoedigen , verwart	plural	1	7	De slachtoffers die de mannen bemoedigen , verwarren de persoon .
De slachtoffers die de mannen observeren , begrijpen	De slachtoffers die de mannen observeren , begrijpt	plural	1	7	De slachtoffers die de mannen observeren , begrijpen de persoon .
De slachtoffers die de mannen observeren , groeten	De slachtoffers die de mannen observeren , groet	plural	1	7	De slachtoffers die de mannen observeren , groeten de persoon .
De slachtoffers die de mannen observeren , bemoedigen	De slachtoffers die de mannen observeren , bemoedigt	plural	1	7	De slachtoffers die de mannen observeren , bemoedigen de persoon .
De slachtoffers die de mannen observeren , ontmoedigen	De slachtoffers die de mannen observeren , ontmoedigt	plural	1	7	De slachtoffers die de mannen observeren , ontmoedigen de persoon .
De slachtoffers die de mannen observeren , verwarren	De slachtoffers die de mannen observeren , verwart	plural	1	7	De slachtoffers die de mannen observeren , verwarren de persoon .
De slachtoffers die de mannen ontmoedigen , begrijpen	De slachtoffers die de mannen ontmoedigen , begrijpt	plural	1	7	De slachtoffers die de mannen ontmoedigen , begrijpen de persoon .
De slachtoffers die de mannen ontmoedigen , groeten	De slachtoffers die de mannen ontmoedigen , groet	plural	1	7	De slachtoffers die de mannen ontmoedigen , groeten de persoon .
De slachtoffers die de mannen ontmoedigen , bemoedigen	De slachtoffers die de mannen ontmoedigen , bemoedigt	plural	1	7	De slachtoffers die de mannen ontmoedigen , bemoedigen de persoon .
De slachtoffers die de mannen ontmoedigen , observeren	De slachtoffers die de mannen ontmoedigen , observeert	plural	1	7	De slachtoffers die de mannen ontmoedigen , observeren de persoon .
De slachtoffers die de mannen ontmoedigen , verwarren	De slachtoffers die de mannen ontmoedigen , verwart	plural	1	7	De slachtoffers die de mannen ontmoedigen , verwarren de persoon .
De slachtoffers die de mannen verwarren , begrijpen	De slachtoffers die de mannen verwarren , begrijpt	plural	1	7	De slachtoffers die de mannen verwarren , begrijpen de persoon .
De slachtoffers die de mannen verwarren , groeten	De slachtoffers die de mannen verwarren , groet	plural	1	7	De slachtoffers die de mannen verwarren , groeten de persoon .
De slachtoffers die de mannen verwarren , bemoedigen	De slachtoffers die de mannen verwarren , bemoedigt	plural	1	7	De slachtoffers die de mannen verwarren , bemoedigen de persoon .
De slachtoffers die de mannen verwarren , observeren	De slachtoffers die de mannen verwarren , observeert	plural	1	7	De slachtoffers die de mannen verwarren , observeren de persoon .
De slachtoffers die de mannen verwarren , ontmoedigen	De slachtoffers die de mannen verwarren , ontmoedigt	plural	1	7	De slachtoffers die de mannen verwarren , ontmoedigen de persoon .
De atleten die de vaders begrijpen , groeten	De atleten die de vaders begrijpen , groet	plural	1	7	De atleten die de vaders begrijpen , groeten de persoon .
De atleten die de vaders begrijpen , bemoedigen	De atleten die de vaders begrijpen , bemoedigt	plural	1	7	De atleten die de vaders begrijpen , bemoedigen de persoon .
De atleten die de vaders begrijpen , observeren	De atleten die de vaders begrijpen , observeert	plural	1	7	De atleten die de vaders begrijpen , observeren de persoon .
De atleten die de vaders begrijpen , ontmoedigen	De atleten die de vaders begrijpen , ontmoedigt	plural	1	7	De atleten die de vaders begrijpen , ontmoedigen de persoon .
De atleten die de vaders begrijpen , verwarren	De atleten die de vaders begrijpen , verwart	plural	1	7	De atleten die de vaders begrijpen , verwarren de persoon .
De atleten die de vaders groeten , begrijpen	De atleten die de vaders groeten , begrijpt	plural	1	7	De atleten die de vaders groeten , begrijpen de persoon .
De atleten die de vaders groeten , bemoedigen	De atleten die de vaders groeten , bemoedigt	plural	1	7	De atleten die de vaders groeten , bemoedigen de persoon .
De atleten die de vaders groeten , observeren	De atleten die de vaders groeten , observeert	plural	1	7	De atleten die de vaders groeten , observeren de persoon .
De atleten die de vaders groeten , ontmoedigen	De atleten die de vaders groeten , ontmoedigt	plural	1	7	De atleten die de vaders groeten , ontmoedigen de persoon .
De atleten die de vaders groeten , verwarren	De atleten die de vaders groeten , verwart	plural	1	7	De atleten die de vaders groeten , verwarren de persoon .
De atleten die de vaders bemoedigen , begrijpen	De atleten die de vaders bemoedigen , begrijpt	plural	1	7	De atleten die de vaders bemoedigen , begrijpen de persoon .
De atleten die de vaders bemoedigen , groeten	De atleten die de vaders bemoedigen , groet	plural	1	7	De atleten die de vaders bemoedigen , groeten de persoon .
De atleten die de vaders bemoedigen , observeren	De atleten die de vaders bemoedigen , observeert	plural	1	7	De atleten die de vaders bemoedigen , observeren de persoon .
De atleten die de vaders bemoedigen , ontmoedigen	De atleten die de vaders bemoedigen , ontmoedigt	plural	1	7	De atleten die de vaders bemoedigen , ontmoedigen de persoon .
De atleten die de vaders bemoedigen , verwarren	De atleten die de vaders bemoedigen , verwart	plural	1	7	De atleten die de vaders bemoedigen , verwarren de persoon .
De atleten die de vaders observeren , begrijpen	De atleten die de vaders observeren , begrijpt	plural	1	7	De atleten die de vaders observeren , begrijpen de persoon .
De atleten die de vaders observeren , groeten	De atleten die de vaders observeren , groet	plural	1	7	De atleten die de vaders observeren , groeten de persoon .
De atleten die de vaders observeren , bemoedigen	De atleten die de vaders observeren , bemoedigt	plural	1	7	De atleten die de vaders observeren , bemoedigen de persoon .
De atleten die de vaders observeren , ontmoedigen	De atleten die de vaders observeren , ontmoedigt	plural	1	7	De atleten die de vaders observeren , ontmoedigen de persoon .
De atleten die de vaders observeren , verwarren	De atleten die de vaders observeren , verwart	plural	1	7	De atleten die de vaders observeren , verwarren de persoon .
De atleten die de vaders ontmoedigen , begrijpen	De atleten die de vaders ontmoedigen , begrijpt	plural	1	7	De atleten die de vaders ontmoedigen , begrijpen de persoon .
De atleten die de vaders ontmoedigen , groeten	De atleten die de vaders ontmoedigen , groet	plural	1	7	De atleten die de vaders ontmoedigen , groeten de persoon .
De atleten die de vaders ontmoedigen , bemoedigen	De atleten die de vaders ontmoedigen , bemoedigt	plural	1	7	De atleten die de vaders ontmoedigen , bemoedigen de persoon .
De atleten die de vaders ontmoedigen , observeren	De atleten die de vaders ontmoedigen , observeert	plural	1	7	De atleten die de vaders ontmoedigen , observeren de persoon .
De atleten die de vaders ontmoedigen , verwarren	De atleten die de vaders ontmoedigen , verwart	plural	1	7	De atleten die de vaders ontmoedigen , verwarren de persoon .
De atleten die de vaders verwarren , begrijpen	De atleten die de vaders verwarren , begrijpt	plural	1	7	De atleten die de vaders verwarren , begrijpen de persoon .
De atleten die de vaders verwarren , groeten	De atleten die de vaders verwarren , groet	plural	1	7	De atleten die de vaders verwarren , groeten de persoon .
De atleten die de vaders verwarren , bemoedigen	De atleten die de vaders verwarren , bemoedigt	plural	1	7	De atleten die de vaders verwarren , bemoedigen de persoon .
De atleten die de vaders verwarren , observeren	De atleten die de vaders verwarren , observeert	plural	1	7	De atleten die de vaders verwarren , observeren de persoon .
De atleten die de vaders verwarren , ontmoedigen	De atleten die de vaders verwarren , ontmoedigt	plural	1	7	De atleten die de vaders verwarren , ontmoedigen de persoon .
De atleten die de moeders begrijpen , groeten	De atleten die de moeders begrijpen , groet	plural	1	7	De atleten die de moeders begrijpen , groeten de persoon .
De atleten die de moeders begrijpen , bemoedigen	De atleten die de moeders begrijpen , bemoedigt	plural	1	7	De atleten die de moeders begrijpen , bemoedigen de persoon .
De atleten die de moeders begrijpen , observeren	De atleten die de moeders begrijpen , observeert	plural	1	7	De atleten die de moeders begrijpen , observeren de persoon .
De atleten die de moeders begrijpen , ontmoedigen	De atleten die de moeders begrijpen , ontmoedigt	plural	1	7	De atleten die de moeders begrijpen , ontmoedigen de persoon .
De atleten die de moeders begrijpen , verwarren	De atleten die de moeders begrijpen , verwart	plural	1	7	De atleten die de moeders begrijpen , verwarren de persoon .
De atleten die de moeders groeten , begrijpen	De atleten die de moeders groeten , begrijpt	plural	1	7	De atleten die de moeders groeten , begrijpen de persoon .
De atleten die de moeders groeten , bemoedigen	De atleten die de moeders groeten , bemoedigt	plural	1	7	De atleten die de moeders groeten , bemoedigen de persoon .
De atleten die de moeders groeten , observeren	De atleten die de moeders groeten , observeert	plural	1	7	De atleten die de moeders groeten , observeren de persoon .
De atleten die de moeders groeten , ontmoedigen	De atleten die de moeders groeten , ontmoedigt	plural	1	7	De atleten die de moeders groeten , ontmoedigen de persoon .
De atleten die de moeders groeten , verwarren	De atleten die de moeders groeten , verwart	plural	1	7	De atleten die de moeders groeten , verwarren de persoon .
De atleten die de moeders bemoedigen , begrijpen	De atleten die de moeders bemoedigen , begrijpt	plural	1	7	De atleten die de moeders bemoedigen , begrijpen de persoon .
De atleten die de moeders bemoedigen , groeten	De atleten die de moeders bemoedigen , groet	plural	1	7	De atleten die de moeders bemoedigen , groeten de persoon .
De atleten die de moeders bemoedigen , observeren	De atleten die de moeders bemoedigen , observeert	plural	1	7	De atleten die de moeders bemoedigen , observeren de persoon .
De atleten die de moeders bemoedigen , ontmoedigen	De atleten die de moeders bemoedigen , ontmoedigt	plural	1	7	De atleten die de moeders bemoedigen , ontmoedigen de persoon .
De atleten die de moeders bemoedigen , verwarren	De atleten die de moeders bemoedigen , verwart	plural	1	7	De atleten die de moeders bemoedigen , verwarren de persoon .
De atleten die de moeders observeren , begrijpen	De atleten die de moeders observeren , begrijpt	plural	1	7	De atleten die de moeders observeren , begrijpen de persoon .
De atleten die de moeders observeren , groeten	De atleten die de moeders observeren , groet	plural	1	7	De atleten die de moeders observeren , groeten de persoon .
De atleten die de moeders observeren , bemoedigen	De atleten die de moeders observeren , bemoedigt	plural	1	7	De atleten die de moeders observeren , bemoedigen de persoon .
De atleten die de moeders observeren , ontmoedigen	De atleten die de moeders observeren , ontmoedigt	plural	1	7	De atleten die de moeders observeren , ontmoedigen de persoon .
De atleten die de moeders observeren , verwarren	De atleten die de moeders observeren , verwart	plural	1	7	De atleten die de moeders observeren , verwarren de persoon .
De atleten die de moeders ontmoedigen , begrijpen	De atleten die de moeders ontmoedigen , begrijpt	plural	1	7	De atleten die de moeders ontmoedigen , begrijpen de persoon .
De atleten die de moeders ontmoedigen , groeten	De atleten die de moeders ontmoedigen , groet	plural	1	7	De atleten die de moeders ontmoedigen , groeten de persoon .
De atleten die de moeders ontmoedigen , bemoedigen	De atleten die de moeders ontmoedigen , bemoedigt	plural	1	7	De atleten die de moeders ontmoedigen , bemoedigen de persoon .
De atleten die de moeders ontmoedigen , observeren	De atleten die de moeders ontmoedigen , observeert	plural	1	7	De atleten die de moeders ontmoedigen , observeren de persoon .
De atleten die de moeders ontmoedigen , verwarren	De atleten die de moeders ontmoedigen , verwart	plural	1	7	De atleten die de moeders ontmoedigen , verwarren de persoon .
De atleten die de moeders verwarren , begrijpen	De atleten die de moeders verwarren , begrijpt	plural	1	7	De atleten die de moeders verwarren , begrijpen de persoon .
De atleten die de moeders verwarren , groeten	De atleten die de moeders verwarren , groet	plural	1	7	De atleten die de moeders verwarren , groeten de persoon .
De atleten die de moeders verwarren , bemoedigen	De atleten die de moeders verwarren , bemoedigt	plural	1	7	De atleten die de moeders verwarren , bemoedigen de persoon .
De atleten die de moeders verwarren , observeren	De atleten die de moeders verwarren , observeert	plural	1	7	De atleten die de moeders verwarren , observeren de persoon .
De atleten die de moeders verwarren , ontmoedigen	De atleten die de moeders verwarren , ontmoedigt	plural	1	7	De atleten die de moeders verwarren , ontmoedigen de persoon .
De atleten die de slachtoffers begrijpen , groeten	De atleten die de slachtoffers begrijpen , groet	plural	1	7	De atleten die de slachtoffers begrijpen , groeten de persoon .
De atleten die de slachtoffers begrijpen , bemoedigen	De atleten die de slachtoffers begrijpen , bemoedigt	plural	1	7	De atleten die de slachtoffers begrijpen , bemoedigen de persoon .
De atleten die de slachtoffers begrijpen , observeren	De atleten die de slachtoffers begrijpen , observeert	plural	1	7	De atleten die de slachtoffers begrijpen , observeren de persoon .
De atleten die de slachtoffers begrijpen , ontmoedigen	De atleten die de slachtoffers begrijpen , ontmoedigt	plural	1	7	De atleten die de slachtoffers begrijpen , ontmoedigen de persoon .
De atleten die de slachtoffers begrijpen , verwarren	De atleten die de slachtoffers begrijpen , verwart	plural	1	7	De atleten die de slachtoffers begrijpen , verwarren de persoon .
De atleten die de slachtoffers groeten , begrijpen	De atleten die de slachtoffers groeten , begrijpt	plural	1	7	De atleten die de slachtoffers groeten , begrijpen de persoon .
De atleten die de slachtoffers groeten , bemoedigen	De atleten die de slachtoffers groeten , bemoedigt	plural	1	7	De atleten die de slachtoffers groeten , bemoedigen de persoon .
De atleten die de slachtoffers groeten , observeren	De atleten die de slachtoffers groeten , observeert	plural	1	7	De atleten die de slachtoffers groeten , observeren de persoon .
